Node ID,Network (1) X,Network (1) Y,Network (1) Z,Louvain Community,Degree,Weighted Degree,Community Leaders Filter,Betweenness Centrality,Closeness Centrality,Eccentricity,Clustering Coefficient,PageRank
TLE1,-5.0211915969848633,10.014986038208008,-9.7228689193725586,Community 93,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
MEN1,-5.0436763763427734,10.03282356262207,-9.708765983581543,Community 93,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
RPL35A,7.8346347808837891,-13.695713043212891,-3.9824175834655762,Community 73,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
SPRED2,-4.161686897277832,9.9233541488647461,-2.6484823226928711,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
S1PR4,-7.7035107612609863,-1.6014574766159058,-3.8034806251525879,Community 27,1,1,0,0,0.50727200508117676,14,0,0.0066119856195138741
HTR7P1,0.3950674831867218,11.060969352722168,-1.7644108533859253,Community 34,1,1,0,0,0.50425153970718384,13,0,0.0064971274870655607
UBE2R2,-7.0105667114257813,1.4229556322097778,-5.906470775604248,Community 11,1,1,0,0,0.549832284450531,12.5,0,0.0053576587129643667
LPIN1,-3.3214125633239746,10.784099578857422,-0.54887419939041138,Community 34,1,1,0,0,0.53541433811187744,13,0,0.0059717093287453516
LAPTM4B,13.879240989685059,0.58013927936553955,7.6224350929260254,Community 94,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
LRRC1,13.891207695007324,0.55191552639007568,7.6144509315490723,Community 94,1,1,0,0,0.000684462720528245,1,0,0.011446597761727273
ZNF713,-1.4167482852935791,0.76550853252410889,-2.9049651622772217,Community 2,1,1,0,0,0.73611956834793091,11.5,0,0.0043227565330253648
SHD,0.29653102159500122,-6.6190223693847656,-1.5160233974456787,Community 23,1,1,0,0,0.74750828742980957,10.5,0,0.0048556506892459619
CHUK,2.0302262306213379,0.62230628728866577,-0.60367995500564575,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
CACNA1C,4.1185240745544434,2.0844213962554932,7.7479767799377441,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
PMEPA1,-2.3208050727844238,-1.6377002000808716,-9.0205497741699219,Community 72,1,1,0,0,0.57379305362701416,13.5,0,0.0056017489973535055
TRPC4,3.8693408966064453,1.863606333732605,7.834867000579834,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
SGSM2,12.559553146362305,4.2856745719909668,-0.16239960491657257,Community 52,1,1,0,0,0.57408010959625244,12.5,0,0.0059515728226359242
RNPEPL1,-7.49534273147583,-2.3612024784088135,1.4477452039718628,Community 50,1,1,0,0,0.65152591466903687,11.5,0,0.0051506866534448024
MED20,-1.3112847805023193,-3.3776395320892334,-3.6716082096099854,Community 2,1,1,0,0,0.705741286277771,10.5,0,0.0048665631332400578
ND6,-10.461627006530762,1.5688581466674805,-7.5327143669128418,Community 11,2,2,0,0.017645040526986122,0.51960694789886475,12.5,0,0.010844747471931628
RNF217,-4.6076059341430664,3.6958081722259521,-1.9902306795120239,Community 34,1,1,0,0,0.61222857236862183,12,0,0.0049476169810645579
HMBOX1,1.8318936824798584,-3.0768747329711914,-6.4352374076843262,Community 72,2,2,0,0.014928696677088737,0.69257926940917969,11.5,0,0.0091305042945482532
PZP,-2.3744478225708008,-1.63840651512146,2.4023959636688232,Community 14,1,1,0,0,0.63583976030349731,12,0,0.0049557353493727731
SPATA2L,3.0721204280853271,-5.2824888229370117,1.0975276231765747,Community 4,1,1,0,0,0.67729085683822632,11.5,0,0.0047562607524534511
TRNP1,8.7505979537963867,11.526132583618164,-7.6116213798522949,Community 28,1,1,0,0,0.0021511686500161886,2,0,0.0066845090814988146
PELI2,9.8683109283447266,5.3037185668945313,4.0567922592163086,Community 3,2,2,0,0.011766386218369007,0.52195864915847778,13,0,0.010188054350479606
ANKRD13D,5.9239492416381836,8.50821304321289,-4.11246395111084,Community 3,1,1,0,0,0.595346212387085,12.5,0,0.0052903475083391095
GDA,-6.74802303314209,-4.0228605270385742,2.7860739231109619,Community 17,1,1,0,0,0.57109439373016357,12,0,0.0051697860480807937
NANOS3,6.5610690116882324,6.965202808380127,-2.4264042377471924,Community 3,1,1,0,0,0.67430585622787476,11,0,0.0051016387672197568
ABCA5,4.9984030723571777,-6.28974723815918,-2.96399188041687,Community 40,1,1,0,0,0.58008748292922974,11.5,0,0.0054606280193398582
AGPAT5,8.0825986862182617,2.9580097198486328,0.90865164995193481,Community 49,2,2,0,0.00047743268078193069,0.64048892259597778,13,0,0.0078909979779540739
CDCA3,9.2206945419311523,2.7511403560638428,0.97380608320236206,Community 49,1,1,0,0,0.62912911176681519,12.5,0,0.0047901194841207962
ARF3,2.5198075771331787,-7.7096686363220215,-0.16708596050739288,Community 23,1,1,0,0,0.66948658227920532,11,0,0.004679739621003009
ZNF616,-1.3683098554611206,-2.940666675567627,-3.529691219329834,Community 2,3,3,0,0.007828323170542717,0.73334395885467529,10,0,0.011792541711628756
DDX39A,12.55178165435791,4.2670855522155762,-0.25013929605484009,Community 52,1,1,0,0,0.57408010959625244,12.5,0,0.0059515728226359242
CHMP4B,-0.96923339366912842,-9.4841213226318359,-6.8767848014831543,Community 51,1,1,0,0,0.58391004800796509,13,0,0.0055317154405516355
REM2,5.9478950500488281,-1.2212831974029541,-0.81776374578475952,Community 40,1,1,0,0,0.65959650278091431,10.5,0,0.00509429679281114
DSE,-3.3616728782653809,10.76410961151123,-0.48654171824455261,Community 34,1,1,0,0,0.53541433811187744,13,0,0.0059717093287453516
C1orf122,4.2770414352416992,2.8136515617370605,-4.5710220336914063,Community 30,2,2,0,0.0025874550919979811,0.64526104927062988,12.5,0,0.0082488590245086753
FNBP4,-1.6351220607757568,-1.6630444526672363,-8.2262983322143555,Community 72,1,1,0,0,0.58194082975387573,13.5,0,0.0052701141493157059
VPS18,6.0594291687011719,-4.355137825012207,-3.1040337085723877,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
RBCK1,12.5570707321167,4.2296457290649414,-0.12726598978042603,Community 52,1,1,0,0,0.57408010959625244,12.5,0,0.0059515728226359242
ABCC3,5.9415578842163086,-14.974452018737793,5.67746639251709,Community 84,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
ZNF81,-11.074585914611816,-1.6164156198501587,-0.11608009040355682,Community 13,1,1,0,0,0.60191982984542847,12.5,0,0.0055402688616788438
EVA1C,-0.8097655177116394,4.6333146095275879,2.9817256927490234,Community 14,1,1,0,0,0.74276649951934814,10,0,0.004842006993077754
NKAP,2.7295045852661133,0.72069817781448364,14.434513092041016,Community 48,1,1,0,0,0.40009763836860657,15,0,0.0065402553043650046
NASP,-1.0383313894271851,2.0190174579620361,3.4417252540588379,Community 14,1,1,0,0,0.72776281833648682,12,0,0.004821102469536963
TOMM34,4.9704689979553223,-3.8958504199981689,-0.36594313383102417,Community 40,1,1,0,0,0.64047110080718994,12,0,0.0050610689139077986
MAPK9,4.9626564979553223,-3.7821824550628662,-0.35922154784202576,Community 40,1,1,0,0,0.64047110080718994,12,0,0.0050610689139077986
DPM1,-6.3038010597229,-5.8267655372619629,1.106031060218811,Community 5,1,1,0,0,0.68264967203140259,10,0,0.0049992380136257659
FKBP8,5.563941478729248,-1.2915959358215332,-3.1983306407928467,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
ACAP3,13.191507339477539,4.3361711502075195,2.2113163471221924,Community 52,1,1,0,0,0.49696838855743408,13.5,0,0.0064462571954699791
FICD,1.5920566320419312,1.7210839986801147,-2.2657859325408936,Community 27,1,1,0,0,0.68757861852645874,12,0,0.0043487371963170079
SLAMF9,3.7651302814483643,1.8806455135345459,8.1977558135986328,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
RFX3,2.18412709236145,0.063010901212692261,3.9104433059692383,Community 27,1,1,0,0,0.55158990621566772,13,0,0.0059852980543407628
RPS21,1.4051558971405029,-6.3765678405761719,4.1798305511474609,Community 4,1,1,0,0,0.67575526237487793,12,0,0.0051080881242320034
SLCO2B1,-1.1289299726486206,-8.1760168075561523,-2.9610691070556641,Community 23,1,1,0,0,0.73574197292327881,11,0,0.0051882038076141021
FNBP1,1.3366115093231201,-6.40817928314209,4.20341682434082,Community 4,1,1,0,0,0.67575526237487793,12,0,0.0051080881242320034
CAMSAP2,0.35727202892303467,-7.5444021224975586,-1.2509281635284424,Community 23,1,1,0,0,0.68766105175018311,11,0,0.0051123140524569283
DPP3,9.30484676361084,2.5694963932037354,3.0076167583465576,Community 52,1,1,0,0,0.53464102745056152,12.5,0,0.0059939080166285623
SLC27A4,3.8490266799926758,2.3439671993255615,8.2171621322631836,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
FRAT1,1.9777868986129761,0.48822185397148132,-0.59570932388305664,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
PPIF,5.2798624038696289,-1.1947348117828369,-0.81399214267730713,Community 40,1,1,0,0,0.6475185751914978,10,0,0.004910533309126457
KCNJ16,2.1919946670532227,-0.91336506605148315,2.7565670013427734,Community 27,1,1,0,0,0.5324702262878418,13.5,0,0.005547434406725245
BAMBI,9.5951595306396484,2.0974059104919434,0.83762586116790771,Community 49,1,1,0,0,0.59201359748840332,13,0,0.0051731355883165558
UAP1,4.8089241981506348,-5.9363574981689453,1.7480511665344238,Community 27,2,2,0,0.0034812043886631727,0.56150907278060913,13.5,0,0.0096006869742635351
BNIP3L,10.054478645324707,2.6197273731231689,9.2126073837280273,Community 48,1,1,0,0,0.44986769556999207,13.5,0,0.0061647455627669876
TDG,5.66925573348999,-2.7707066535949707,-2.3263156414031982,Community 7,2,2,0,0.020063670352101326,0.79993027448654175,11.5,0,0.00811624539704694
FOXN4,-5.17617130279541,8.0410728454589844,-0.49647781252861023,Community 34,2,2,0,0.0047591989859938622,0.646642804145813,11,0,0.00923852932303327
TTC32,2.3291568756103516,8.8953104019165039,2.8514955043792725,Community 36,1,1,0,0,0.63403046131134033,12,0,0.0051917266360364915
CD47,9.6788797378540039,-3.5860142707824707,-5.1923413276672363,Community 39,1,1,0,0,0.56710076332092285,13.5,0,0.005892770015621108
GPATCH2,5.2482452392578125,5.0677242279052734,2.9623589515686035,Community 30,1,1,0,0,0.67420679330825806,11,0,0.0049626475062550437
TIPARP,-1.314323902130127,-2.2960312366485596,4.138484001159668,Community 43,1,1,0,0,0.63359284400939941,12,0,0.0048600080233163348
PSMD6,1.4831998348236084,-10.180660247802734,-8.3054475784301758,Community 51,1,1,0,0,0.55668753385543823,12.5,0,0.0057713567732490716
VTI1B,2.65507435798645,-9.1773347854614258,-8.0827808380126953,Community 51,1,1,0,0,0.56429803371429443,12.5,0,0.0056762733881882549
DDX60L,-1.45219886302948,7.8741683959960938,-13.670042991638184,Community 74,1,1,0,0,0.0011407712008804083,2,0,0.0072559595974792061
ORAI2,9.8207111358642578,3.9859306812286377,-0.46544519066810608,Community 52,1,1,0,0,0.6045997142791748,13,0,0.0051743124821036759
CGGBP1,-4.2529473304748535,9.973301887512207,-2.5256400108337402,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
ZNF776,-1.0230695009231567,-2.3181841373443604,0.09705691784620285,Community 27,1,1,0,0,0.64038169384002686,12.5,0,0.0046584277916942559
KLF1,4.126436710357666,2.4528293609619141,8.1194295883178711,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ADA,-0.44567921757698059,-6.5374445915222168,2.3169593811035156,Community 4,1,1,0,0,0.73430603742599487,10,0,0.0047262981255742484
TGM1,3.8862619400024414,2.3637995719909668,8.08019733428955,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
TMEM106C,2.9378955364227295,6.8375639915466309,1.3219925165176392,Community 36,1,1,0,0,0.6531948447227478,12,0,0.0049755247555796824
C12orf54,1.3033870458602905,0.18535391986370087,-0.36078968644142151,Community 27,2,2,0,0.0014008323196321726,0.63744688034057617,11.5,0,0.0081182583670698378
LDAH,-1.1974073648452759,-8.0756282806396484,-2.9807345867156982,Community 23,1,1,0,0,0.73574197292327881,11,0,0.0051882038076141021
TMEM25,-11.10173225402832,-1.5854769945144653,-0.22090013325214386,Community 13,1,1,0,0,0.60191982984542847,12.5,0,0.0055402688616788438
AACS,1.5276048183441162,-10.209415435791016,-8.27754020690918,Community 51,1,1,0,0,0.55668753385543823,12.5,0,0.0057713567732490716
SLCO4C1,-1.4370064735412598,2.8688502311706543,2.094144344329834,Community 14,1,1,0,0,0.74300700426101685,11.5,0,0.00460738107073646
CARD16,6.0362286567687988,-4.4344840049743652,-2.9638156890869141,Community 7,1,1,0,0,0.68444126844406128,11.5,0,0.0052457449091009118
BCAS3,-4.9135646820068359,-1.0974510908126831,5.8284316062927246,Community 13,1,1,0,0,0.700677752494812,11,0,0.0048471244916405195
MRPS18A,-2.5700016021728516,2.9499907493591309,0.053461484611034393,Community 34,1,1,0,0,0.72638076543807983,12,0,0.0044403186941260253
HRK,6.4580569267272949,-9.5884275436401367,0.8520805835723877,Community 37,1,1,0,0,0.52554446458816528,13.5,0,0.0057702416559151908
ITGA7,3.9398412704467773,2.4085283279418945,8.1430091857910156,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
THUMPD3,8.927119255065918,-10.942862510681152,1.551002025604248,Community 15,1,1,0,0,0.51817566156387329,13,0,0.0059874497596188155
TNFRSF13C,2.8599300384521484,5.8348736763000488,1.5744047164916992,Community 30,1,1,0,0,0.68885821104049683,12,0,0.0047113550297709734
FCRLA,3.9562885761260986,1.7092814445495605,8.4746875762939453,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
HSF2,-4.732607364654541,-4.362154483795166,5.3985600471496582,Community 43,1,1,0,0,0.59695667028427124,12,0,0.0051308873001818635
SIPA1,4.1404948234558105,2.2633111476898193,7.8761377334594727,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ACOX2,-6.2441511154174805,-5.8080949783325195,1.1407678127288818,Community 5,1,1,0,0,0.68264967203140259,10,0,0.0049992380136257659
RNF14,-7.16770076751709,-8.6017866134643555,-2.3301262855529785,Community 5,1,1,0,0,0.53856801986694336,13.5,0,0.0060723395063660155
JTB,10.504848480224609,-3.6510043144226074,0.45880666375160217,Community 27,1,1,0,0,0.50952446460723877,13.5,0,0.0062353801311647705
MRPL49,-1.0000395774841309,-0.55448520183563232,-3.41078519821167,Community 50,1,1,0,0,0.6066934466362,13.5,0,0.0050682114236665519
NPEPPS,-2.530909538269043,6.5359001159667969,3.1017172336578369,Community 17,1,1,0,0,0.70615386962890625,12,0,0.0051822795504543832
GPR176,4.4524269104003906,1.7766779661178589,8.4493503570556641,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ZNF276,-1.4646041393280029,2.9529709815979004,1.983079195022583,Community 14,1,1,0,0,0.74300700426101685,11.5,0,0.00460738107073646
TPM4,5.4943642616271973,-1.159165620803833,-3.1640293598175049,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
METTL18,10.544414520263672,-3.6149518489837646,0.51266556978225708,Community 27,1,1,0,0,0.50952446460723877,13.5,0,0.0062353801311647705
PDIK1L,10.459976196289063,-3.6682131290435791,0.51121604442596436,Community 27,1,1,0,0,0.50952446460723877,13.5,0,0.0062353801311647705
ST3GAL6,3.5628652572631836,-9.0328950881958,0.30888363718986511,Community 8,2,2,0,0.0011442651739344,0.6464424729347229,11,0,0.00797922784141027
PDS5A,12.563395500183105,-11.293391227722168,-0.66759341955184937,Community 38,1,1,0,0,0.000821355264633894,2,0,0.0079543994660303055
NTPCR,-13.255586624145508,3.2580525875091553,9.10072135925293,Community 90,1,1,0,0,0.000684462720528245,2,0,0.00882744890907223
SUOX,-7.3191318511962891,4.1685905456542969,-3.9266238212585449,Community 11,1,1,0,0,0.62323486804962158,12,0,0.0053714374796828765
APH1A,-5.6995029449462891,12.963866233825684,-2.7316641807556152,Community 33,1,1,0,0,0.46907573938369751,13.5,0,0.006545304744123355
FAM169A,7.081904411315918,1.929131031036377,0.34581270813941956,Community 52,1,1,0,0,0.61116880178451538,12,0,0.0048543622837254538
UNC13D,4.3062944412231445,2.401888370513916,7.9914760589599609,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
JUND,0.16330362856388092,1.4067319631576538,-0.2006053626537323,Community 27,1,1,0,0,0.7311711311340332,11.5,0,0.0044778861071047395
C1orf159,4.2585525512695313,2.4329526424407959,8.2206392288208,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ABCD4,-0.61849546432495117,2.1163177490234375,11.126749992370605,Community 48,1,1,0,0,0.64014953374862671,11,0,0.0043078859460252555
KCNG1,4.2597227096557617,2.3407332897186279,8.4013223648071289,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
ATF5,-1.3753722906112671,2.9427206516265869,2.015819787979126,Community 14,1,1,0,0,0.74300700426101685,11.5,0,0.00460738107073646
PCDHB14,-4.4517254829406738,-3.8193769454956055,-7.9709386825561523,Community 2,1,1,0,0,0.538555383682251,13.5,0,0.0064722331469982391
HABP2,10.1737060546875,0.41398352384567261,1.3872585296630859,Community 49,1,1,0,0,0.60031390190124512,13,0,0.0055092617939164991
CDC42BPB,1.17424738407135,2.907090425491333,2.0392208099365234,Community 27,1,1,0,0,0.60839825868606567,13.5,0,0.0051371392866613056
PSMG1,7.4763522148132324,0.19252744317054749,11.293573379516602,Community 0,1,1,0,0,0.55663353204727173,12,0,0.0066032337807953312
EVPL,-6.3911819458007813,3.0914573669433594,4.1878738403320313,Community 17,2,2,0,0,0.77844107151031494,10.5,0,0.0078776841052226477
KIAA1328,-1.555036187171936,5.5636076927185059,-1.186812162399292,Community 36,2,2,0,0.0026231566444039345,0.71459710597991943,12,0,0.0083801533582232822
ALPK3,9.5565280914306641,2.1379778385162354,0.87116754055023193,Community 49,1,1,0,0,0.59201359748840332,13,0,0.0051731355883165558
TTYH1,3.89686918258667,2.0965492725372314,8.5053911209106445,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
IRF2BPL,1.6354222297668457,1.6894983053207397,-2.2079601287841797,Community 27,1,1,0,0,0.68757861852645874,12,0,0.0043487371963170079
FBXL22,4.5604853630065918,1.793842077255249,8.00182056427002,Community 0,1,1,0,0,0.77591454982757568,10,0,0.0055227123077860214
PET100,0.29188549518585205,-6.7140398025512695,-1.4501596689224243,Community 23,1,1,0,0,0.74750828742980957,10.5,0,0.0048556506892459619
TOR4A,3.333730936050415,-3.682044506072998,3.6441628932952881,Community 4,1,1,0,0,0.684870183467865,12,0,0.00462407118369615
CTSD,-9.7316732406616211,5.4615378379821777,4.5484390258789063,Community 17,1,1,0,0,0.63997101783752441,11,0,0.0057870364747278271
STIL,-4.3884119987487793,9.88981819152832,-2.5168111324310303,Community 33,1,1,0,0,0.61557859182357788,11.5,0,0.0055540612401582361
FBXL5,10.49449634552002,-3.6286482810974121,0.56062829494476318,Community 27,1,1,0,0,0.50952446460723877,13.5,0,0.0062353801311647705
HDAC5,5.6132726669311523,-1.2213068008422852,-3.0153393745422363,Community 27,1,1,0,0,0.73264163732528687,11.5,0,0.0051302726768250664
MRPL57,1.9915457963943481,0.54883545637130737,-0.66698670387268066,Community 27,1,1,0,0,0.71253377199172974,11.5,0,0.0047586433341372508
AGFG2,2.3795967102050781,8.8740396499633789,2.9060041904449463,Community 36,1,1,0,0,0.63403046131134033,12,0,0.0051917266360364915
RASA1,9.6734552383422852,-8.3172178268432617,2.3629887104034424,Community 15,1,1,0,0,0.57044142484664917,13.5,0,0.0058217370414528633
NDUFAF1,4.0105438232421875,-3.2813422679901123,-7.4318809509277344,Community 51,1,1,0,0,0.5788000226020813,12.5,0,0.0054822633897342156
